slug,url,title,price,description,image_urls,image_count,thumb_img,seller_name,seller_score,seller_reviews,seller_location,seller_lat,seller_lon,seller_member_since,seller_account_days,seller_verifications,seller_items_sold,favorites,search_region,scraped_at,is_fraud,price_log,price_z,price_pct_below_median,price_suspicious_low,price_zero,title_len,desc_len,desc_title_ratio,fraud_kw_count,legit_kw_count,has_phone_number,has_external_contact,exclamation_count,caps_ratio,desc_too_short,seller_new_account,seller_very_new,seller_no_reviews,seller_low_score,seller_days_log,seller_unverified,no_images,few_images,fraud_score_heuristic,fraud_probability,prediction,prediction_label
caja-barebone-mars-gaming-mc400-blanca-1242034942,https://es.wallapop.com/item/caja-barebone-mars-gaming-mc400-blanca-1242034942,1 / 4,30.0,"Caja barebone Mars Gaming MC400 en color blanco. Diseño moderno y compacto.

- Panel frontal con rejilla para ventilación.
- Interior espacioso para componentes.
- Base con filtro de polvo.
- Puertos de conexión accesibles.

Incluye 3 ventiladores.
Cristal templado",https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368734815.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368734956.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368735024.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368735074.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368734815.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368734956.jpg?pictureSize=W320,27,https://cdn.wallapop.com/images/10420/kj/h4/__/c10420p1242034942/i6368734815.jpg?pictureSize=W640,,4.95,39,Lugar Nuevo de La Corona,,,desconocida,-1,0,0,4,Valencia,2026-03-19 23:26:27,0,3.4339872044851463,-0.281756798593396,0.7857142857086735,1,0,5,265,44.16666666666666,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.08149490294233873,0,Legítimo
pc-gaming-rlm-xg700-1238892025,https://es.wallapop.com/item/pc-gaming-rlm-xg700-1238892025,100 €,100.0,"-Placa madre Gigabytes GA-F2A55M-DS2
-Procesador AMD A10-6800K APU
-Tarjeta de vídeo Gigabyte N660WF2-2GD rev2.0
-SSD Samsung 250GB
-Fuente RLM XG700
-RAM DDR3 8GB",https://cdn.wallapop.com/images/10420/kh/lr/__/c10420p1238892025/i6348585782.jpg?pictureSize=W640|https://cdn.wallapop.com/images/13/6v/rs/__/c13p416161923/i2410732086.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/1v/__/c10420p1243002687/i6374717844.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kh/yn/__/c10420p1239494228/i6352589418.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/2l/__/c10420p1243036688/i6374888165.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/18/__/c10420p1242973250/i6374562703.jpg?pictureSize=W320,35,https://cdn.wallapop.com/images/10420/kh/lr/__/c10420p1238892025/i6348585782.jpg?pictureSize=W640,,4.95,55,Valencia,,,desconocida,-1,0,0,9,Valencia,2026-03-19 23:26:33,0,4.61512051684126,-0.1024570176703258,0.2857142857122449,0,0,5,163,27.166666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.02083658387796019,0,Legítimo
pc-gaming-ordenador-1241499821,https://es.wallapop.com/item/pc-gaming-ordenador-1241499821,1 / 5,240.0,"Ordenador de sobremesa para gaming con componentes de alta calidad.
- Procesador I5 4690k A 3500Mhz
- Placa base AORUS Z97K
- Tarjeta gráfica AORUS RADEON RX580
- 16Gb Ram DDR3
- Disipador KATANA
- Siestema operativo en disco SSD OCZ VERTEX 120GB
- Fuente de alimentación OCZ 600W.
- Se entrega con 1 disco aparte de 1TERA para almacenamiento
- TODO SERIES K GAMING
- Windows 10PRO 64
- Recien formateado.
-ALGO NEGOCIABLE-

------------------------------------------------ PC ORDENADOR GAMING ORDENADORGAMING",https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306197.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306210.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306237.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306250.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306221.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306197.jpg?pictureSize=W320,45,https://cdn.wallapop.com/images/10420/kj/5n/__/c10420p1241499821/i6365306197.jpg?pictureSize=W640,,5.0,10,Valencia,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:26:41,0,5.484796933490655,0.2561425441758145,0.0,0,0,5,509,84.83333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.12256675033829806,0,Legítimo
partes-de-ordenador-gaming-casi-nuevo-poco-uso-1241145444,https://es.wallapop.com/item/partes-de-ordenador-gaming-casi-nuevo-poco-uso-1241145444,1 / 3,450.0,OJO: en la placa esta el procesador un ryzen 5500 no sale en la foto!!! Se venden por separado o junto. Preguntar por precios. Fue una compra de hace un año pero viendo como ha mejorado todo opte por comorsrme de una vez algo ultra potente que dure años. Vendo las partes necesarias psra montar un ordenador nuevo.. solo carece de almacenamiento.,https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6363437702.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6363437710.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6366430408.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6363437702.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6363437710.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6366430408.jpg?pictureSize=W320,26,https://cdn.wallapop.com/images/10420/ki/y1/__/c10420p1241145444/i6363437702.jpg?pictureSize=W640,,0.0,0,Valencia,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:26:47,0,6.111467339502679,0.7940418869450251,0.0,0,0,5,346,57.66666666666666,0,0,0,0,0,0.0,0,0,0,1,1,0.0,1,0,0,4.0,0.14789920680775834,0,Legítimo
ordenador-gaming-msi-1242389312,https://es.wallapop.com/item/ordenador-gaming-msi-1242389312,1 / 4,200.0,"Torre de PC de sobremesa para gaming.

- Diseño moderno y robusto.
- Iluminación LED RGB.
- Panel lateral de cristal templado.
- Procesador Intel Xeon 2673v3
- 8GB de RAM
- Tarjeta grafica Nvidia GTX 970
- Disco duro de 250GB
- Ideal para todo tipo de juegos",https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921505.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921546.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921560.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921585.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921505.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921546.jpg?pictureSize=W320,43,https://cdn.wallapop.com/images/10420/kj/op/__/c10420p1242389312/i6370921505.jpg?pictureSize=W640,,4.9,415,Sagunt/Sagunto,,,desconocida,-1,0,0,8,Valencia,2026-03-19 23:26:53,0,5.303304908059076,0.1536855265054887,0.0,0,0,5,258,43.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.01448040338145182,0,Legítimo
ordenador-gaming-economico-1234051307,https://es.wallapop.com/item/ordenador-gaming-economico-1234051307,1 / 3,169.0,"Ordenador de sobremesa RGH, ideal para gaming y uso general.

Procesador: Xeon 2640v3 2.6ghz con boost máximo de 2.8Ghz, 8 núcleos 16 hilos.

- Disipador 4 heatpipes + ventilador silencioso 92mm azul.

- Placa: Mougol X99 Matx, VRM
con disipador.

- RAM: 16GB DDR4 Corsair ballistix
2400 Mhz

- Gráfica: Radeon RX460 2GB GDDR

- NVMe Micron 256Gb

- Fuente Tancens Radix 650w

- Caja con dos ventiladores Tancens 120mm
silenciosos acepta 3 más.

- Preparada para liquida custom.

No negociable",https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713127.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713301.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713193.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713127.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713301.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713193.jpg?pictureSize=W320,41,https://cdn.wallapop.com/images/10420/ke/q0/__/c10420p1234051307/i6315713127.jpg?pictureSize=W640,,4.85,225,Valencia,,,desconocida,-1,0,0,22,Valencia,2026-03-19 23:27:00,0,5.135798437050262,0.0742813378109862,0.0,0,0,5,493,82.16666666666667,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.026858823958803246,0,Legítimo
ordenador-gaming-alienware-m15-r3-1241627040,https://es.wallapop.com/item/ordenador-gaming-alienware-m15-r3-1241627040,1 / 6,210.0,Vendo ordenador alienware m15 r3 funciona todo bien a falta de la batería funciona como torre encendido a la luz,https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366103943.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366103951.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366103967.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366103978.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366103993.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366104025.jpg?pictureSize=W640,31,https://cdn.wallapop.com/images/10420/kj/8d/__/c10420p1241627040/i6366103943.jpg?pictureSize=W640,,4.95,44,Carlet,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:27:04,0,5.351858133476067,0.1792997809230702,0.0,0,0,5,112,18.666666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.003496720728248306,0,Legítimo
ordenador-gaming-retro-1235520550,https://es.wallapop.com/item/ordenador-gaming-retro-1235520550,1 / 6,225.0,"¡¡¡Leer todo !!!


Ordenador para gaming retro

Solo torre ( se puede añadir teclado , ratón y monitor básico de 60 hz por 30 euros más)
.
Info del pc

Procesador I5 7600

RAM 16gb

Gráfica gtx 1050 ti

Fuente de alimentación 550w plus bronce

Placa base gigabyte b250

240 GB de SSD del sistema operativo

500gb hhd espacio extra

Asistencia técnica gratuita

Garantía de funcionamiento solo de dos dias no cubro accidentes !

- Carcasa negra con detalles rojos.
- Iluminación RGB en el ventilador frontal.
- Teclado retroiluminado multicolor.",https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497074.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497085.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497097.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497109.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497119.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497136.jpg?pictureSize=W640,46,https://cdn.wallapop.com/images/10420/kf/lh/__/c10420p1235520550/i6324497074.jpg?pictureSize=W640,,4.9,148,Valencia,,,desconocida,-1,0,0,41,Valencia,2026-03-19 23:27:11,0,5.420534999272286,0.2177211625494423,0.0,0,0,5,544,90.66666666666669,0,1,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,0.0,0.12383869879442012,0,Legítimo
caja-pc-gaming-bitfenix-negra-1242145622,https://es.wallapop.com/item/caja-pc-gaming-bitfenix-negra-1242145622,1 / 5,20.0,"Caja para ordenador de sobremesa, ideal para gaming. Diseño moderno y elegante.

- Color negro con detalles en rojo.
- Frontal con rejilla para ventilación.
- Logo de BitFenix en la parte inferior frontal.",https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428619.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428652.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428643.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428636.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428667.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428619.jpg?pictureSize=W320,31,https://cdn.wallapop.com/images/10420/kj/jh/__/c10420p1242145622/i6369428619.jpg?pictureSize=W640,,5.0,4,Llíria,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:27:17,0,3.044522437723423,-0.3073710530109774,0.8571428571367348,1,0,5,205,34.166666666666664,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.24218245843704453,0,Legítimo
ordenador-sobremesa-negro-1242845705,https://es.wallapop.com/item/ordenador-sobremesa-negro-1242845705,1 / 4,300.0,"Ordenador PC Gaming con un diseño moderno y elegante.

- Dos ventiladores frontales.
- Panel frontal de cristal templado.
- Carcasa principal en color negro.
- Ventiladores con iluminación LED en color morado.
- Ryzen 7 1800X
- 16G DDR4
- SSD 256G
- MSI RX 570 8G
- Mars Gaming 750W
- Regalo Usb Wifi
- Regalo Windows 10 Home
- Incluye todos los cables
- No incluye monitor
- No incluye teclado ni ratón
Color
Negro",https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511273.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511300.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511291.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511307.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511273.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511300.jpg?pictureSize=W320,27,https://cdn.wallapop.com/images/10420/kj/yh/__/c10420p1242845705/i6374511273.jpg?pictureSize=W640,,0.0,0,Biar,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:27:23,1,5.707110264748875,0.4098280706813033,0.0,0,0,5,415,69.16666666666667,1,0,0,0,0,0.0,0,0,0,1,1,0.0,1,0,0,6.0,0.7826303349059015,1,⚠️ Fraude
pc-gaming-i3-8100-16-ram-1tb-250ssd-gtx-1050-ti-1240659723,https://es.wallapop.com/item/pc-gaming-i3-8100-16-ram-1tb-250ssd-gtx-1050-ti-1240659723,1 / 4,230.0,"Ordenador de sobremesa con componentes de calidad para gaming y uso general. Diseño moderno con iluminación LED.

- Procesador Intel Core i3-8100.
- 16 GB RAM.
- Almacenamiento de 1 TB.
- Tarjeta gráfica NVIDIA GeForce GTX 1050 Ti.
- 250 SSD
- Diseño con panel lateral de cristal templado.
- Sistema operativo formateado con Windows 11 activado

Tiene un pequeño hundimiento en la parte superior pero no afecta en nada a su rendimiento y calidad


Color
Negro",https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451638.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451784.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451696.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451724.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451638.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451784.jpg?pictureSize=W320,31,https://cdn.wallapop.com/images/10420/ki/nn/__/c10420p1240659723/i6360451638.jpg?pictureSize=W640,,5.0,3,Tavernes Blanques,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:27:30,0,5.442417710521793,0.2305282897582331,0.0,0,0,5,459,76.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.11831956897073205,0,Legítimo
pc-gaming-1235562775,https://es.wallapop.com/item/pc-gaming-1235562775,1 / 6,250.0,"💻 PC Gaming / Oficina – i5 + GTX 1050 Ti + 16GB RAM – Listo para usar
Vendo ordenador de sobremesa en muy buen estado, funcionando perfectamente y listo para usar. Ideal para gaming ligero, estudio, trabajo o edición básica.
🔧 Especificaciones:
Procesador: Intel Core i5-6400 @ 2.70GHz
Tarjeta gráfica: NVIDIA GeForce GTX 1050 Ti 4GB (MSI)
Memoria RAM: 16GB
Almacenamiento: 1,14TB
Sistema: Windows 64 bits instalado
Caja con ventilador LED rojo
🎮 Perfecto para juegos como Fortnite, Valorant, LoL, GTA V en calidad media/alta.
🧑‍💻 También ideal para ofimática, programación, clases online o edición ligera (se podría vender con monitor
Color
Negro",https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324787992.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324788001.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324788008.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324788016.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324788035.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324788046.jpg?pictureSize=W640,46,https://cdn.wallapop.com/images/10420/kf/me/__/c10420p1235562775/i6324787992.jpg?pictureSize=W640,,4.85,36,Valencia,,,desconocida,-1,0,0,7,Valencia,2026-03-19 23:27:36,0,5.525452939131784,0.281756798593396,0.0,0,0,5,647,107.83333333333331,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.11380549419144692,0,Legítimo
torre-pc-gaming-negra-y-verde-1240601703,https://es.wallapop.com/item/torre-pc-gaming-negra-y-verde-1240601703,1 / 9,165.0,"Torre para PC con Led y un diseño moderno y llamativo con ventilador Led
🔹️Placa Asrock
🔹️Ryzen 5 Pro 3400G
🔹️ Panel frontal con iluminación LED
🔹️8 Gb DDR4
- Logo de FURY , Usb y Audio delantero
- Tapa lateral visible.
🔹️Ssd 120Gb, admite Hhd
🔹️Grafica Nvidia GTX 750 TI 2GB GDDR5
🔹️para jugar ajustando.
- Testado y funciona correctamente
👋Prefencia en mano

Color
Negro",https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001638.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001644.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001648.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001658.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001663.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001666.jpg?pictureSize=W640,43,https://cdn.wallapop.com/images/10420/ki/me/__/c10420p1240601703/i6360001638.jpg?pictureSize=W640,,4.9,200,Valencia,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:27:41,0,5.111987788356544,0.0640356360439536,0.0,0,0,5,372,62.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.021553949366542553,0,Legítimo
pc-gaming-1242206018,https://es.wallapop.com/item/pc-gaming-1242206018,1 / 3,800.0,"Ordenador de sobremesa para gaming con componentes de alta calidad.

- Tarjeta gráfica Gigabyte GeForce RTX 3060 12GB
- Procesador Ryzen 7 5700X
- 32 GB Ram
- Disco duro 500 GB",https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768949.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768977.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768968.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768949.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768977.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768968.jpg?pictureSize=W320,40,https://cdn.wallapop.com/images/10420/kj/ks/__/c10420p1242206018/i6369768949.jpg?pictureSize=W640,,5.0,3,Sueca,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:27:48,0,6.68586094706836,1.690540791560376,0.0,0,0,5,176,29.33333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.023044265267929222,0,Legítimo
pc-gaming-1239867433,https://es.wallapop.com/item/pc-gaming-1239867433,1 / 2,600.0,"Vendo ordenador de sobremesa con iluminación RGB:
- Caja Nfortec Vega blanca (RGB se puede apagar)
- Procesador Intel i7 8700K 4'70 Ghz
- Gráfica Gigabyte RTX 2070 Super OC 3X
8GB GDDR6 RGB
- Placa base MSI Z370 Tomahawk
- 32GB Ram Corsair Vengeance
- 1TB M2 WD
- 2TB HDD Seagate
- 240Gb SSD Kingston A400
- Fuente de alimentación Aerocool 650w
+80 gold RGB
- 2 USB 3.0, 2 USB 3.1, 2 USB 2.0, 1 USB
tipo C
- 3 HDMI (2 en GPU)
- 2 Display port (GPU)
- Conexiones de audio, etc.
Nunca se le ha hecho OC, bien cuidado.
Embalajes originales. Formateado totalmente. Precio negociable. No se vende a piezas.",https://cdn.wallapop.com/images/10420/ki/6n/__/c10420p1239867433/i6355210310.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/6n/__/c10420p1239867433/i6355210313.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/6n/__/c10420p1239867433/i6355210310.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/6n/__/c10420p1239867433/i6355210313.jpg?pictureSize=W320|https://cdn.wallapop.com/images/13/2q/zo/__/c13p166267476/i3619183344.jpg?pictureSize=W320|https://osm.klarnaservices.com/images/badges/klarna_v2_1.svg,39,https://cdn.wallapop.com/images/10420/ki/6n/__/c10420p1239867433/i6355210310.jpg?pictureSize=W640,,5.0,25,Burriana,,,desconocida,-1,0,0,10,Valencia,2026-03-19 23:27:53,0,6.398594934535208,1.178255703208747,0.0,0,0,5,601,100.16666666666669,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,3.5,0.9296242797744054,1,⚠️ Fraude
pc-gaming-ryzen-5-gtx-1660-super-1237238032,https://es.wallapop.com/item/pc-gaming-ryzen-5-gtx-1660-super-1237238032,1 / 9,340.0,"Se vende PC potente y rápido.
Recien montado ,Garantia
Perfecto para GAMING, EDICION DE VIDEO, FOTO, AUDIO
Se puede ver y probar en Gandia.
Acepto envios Wallapop
Windows 11 PRO con TPM Activado, para Battlefield 6 (140FPS, Medios)
Mas PCs en mi perfil

- CPU AMD Ryzen 5 2600 3.4 - 3.9GHZ
- Placa base Gigabyte
- Disipador CPU AMD
- Disco SSD m2: 240GB
- Disco duro 1TB
- RAM 16GB DDR4
- Tarjeta grafica Nvidia GTX 1660 6GB
- Caja Nueva ,cristal templado, RGB
- Fuente de alimentacion Nueva de alta gama Termaltake TR2 S500",https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338325582.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338325586.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338325593.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338325588.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338325592.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338375963.jpg?pictureSize=W640,51,https://cdn.wallapop.com/images/10420/kg/ma/__/c10420p1237238032/i6338325582.jpg?pictureSize=W640,,4.95,199,Gandía,,,desconocida,-1,0,0,137,Valencia,2026-03-19 23:27:59,0,5.831882477283517,0.5122850883516291,0.0,0,0,5,524,87.33333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.07120021448812597,0,Legítimo
pc-gaming-negro-1242907110,https://es.wallapop.com/item/pc-gaming-negro-1242907110,1 / 4,550.0,"Ordenador de sobremesa para gaming.

- Diseño en color negro.
- Componentes de alta gama para juegos.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166294.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166338.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166323.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166311.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166294.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166338.jpg?pictureSize=W320,28,https://cdn.wallapop.com/images/10420/kj/zt/__/c10420p1242907110/i6374166294.jpg?pictureSize=W640,,0.0,0,Ayora,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:28:05,0,6.311734809152915,1.0501844311208397,0.0,0,0,5,113,18.83333333333333,0,0,0,0,0,0.0,0,0,0,1,1,0.0,1,0,0,4.0,0.020842435579407747,0,Legítimo
